origin_id,destination_id,train_plan_train_number,train_plan_train_name,train_plan_duration,train_plan_cost,train_plan_origin_station,train_plan_destination_station,origin_type,destination_type
B0250043J1,B00155DNI5,101013086976,D3108(深圳北-上海南),449.0,403.0,厦门北,上海南,火车站,火车站
B001C80DL2,B0FFLHQPEP,101013097727,G3705(成都东-广州南),414.0,623.0,成都东,广州南,火车站,火车站
B001C80DL2,B00140VAP3,101013097727,G3705(成都东-广州南),414.0,623.0,成都东,广州南,火车站,火车站
B001C80DL2,B00140TY64,101013097727,G3705(成都东-广州南),414.0,623.0,成都东,广州南,火车站,火车站
B001C80DL2,B00140UERW,101013097727,G3705(成都东-广州南),414.0,623.0,成都东,广州南,火车站,火车站
B001C80DL2,B00140WEW0,101013097727,G3705(成都东-广州南),414.0,623.0,成都东,广州南,火车站,火车站
B001C953EF,B0FFLHQPEP,101013097727,G3705(成都东-广州南),414.0,623.0,成都东,广州南,火车站,火车站
B001C953EF,B00140VAP3,101013097727,G3705(成都东-广州南),414.0,623.0,成都东,广州南,火车站,火车站
B001C953EF,B00140TY64,101013097727,G3705(成都东-广州南),414.0,623.0,成都东,广州南,火车站,火车站
B001C953EF,B00140UERW,101013097727,G3705(成都东-广州南),414.0,623.0,成都东,广州南,火车站,火车站
B001C953EF,B00140WEW0,101013097727,G3705(成都东-广州南),414.0,623.0,成都东,广州南,火车站,火车站
B001C8WIJI,B0FFLHQPEP,101013097727,G3705(成都东-广州南),414.0,623.0,成都东,广州南,火车站,火车站
B001C8WIJI,B00140VAP3,101013097727,G3705(成都东-广州南),414.0,623.0,成都东,广州南,火车站,火车站
B001C8WIJI,B00140TY64,101013097727,G3705(成都东-广州南),414.0,623.0,成都东,广州南,火车站,火车站
B001C8WIJI,B00140UERW,101013097727,G3705(成都东-广州南),414.0,623.0,成都东,广州南,火车站,火车站
B001C8WIJI,B00140WEW0,101013097727,G3705(成都东-广州南),414.0,623.0,成都东,广州南,火车站,火车站
B001C80DL2,B0FFF6PXF2,101013100294,G1834(重庆西-青岛北),602.0,836.5,成都东,青岛北,火车站,火车站
B001C80DL2,B0214082PH,101013100294,G1834(重庆西-青岛北),602.0,836.5,成都东,青岛北,火车站,火车站
B001C80DL2,B0FFJANJXQ,101013100294,G1834(重庆西-青岛北),563.0,808.5,成都东,青岛西,火车站,火车站
B001C953EF,B0FFF6PXF2,101013100294,G1834(重庆西-青岛北),602.0,836.5,成都东,青岛北,火车站,火车站
B001C953EF,B0214082PH,101013100294,G1834(重庆西-青岛北),602.0,836.5,成都东,青岛北,火车站,火车站
B001C953EF,B0FFJANJXQ,101013100294,G1834(重庆西-青岛北),563.0,808.5,成都东,青岛西,火车站,火车站
B001C8WIJI,B0FFF6PXF2,101013100294,G1834(重庆西-青岛北),602.0,836.5,成都东,青岛北,火车站,火车站
B001C8WIJI,B0214082PH,101013100294,G1834(重庆西-青岛北),602.0,836.5,成都东,青岛北,火车站,火车站
B001C8WIJI,B0FFJANJXQ,101013100294,G1834(重庆西-青岛北),563.0,808.5,成都东,青岛西,火车站,火车站
B001C80DL2,B017B02U7H,101001623399,G88(成都东-北京西),269.0,437.5,成都东,洛阳龙门,火车站,火车站
B001C80DL2,B017B011IO,101001623399,G88(成都东-北京西),269.0,437.5,成都东,洛阳龙门,火车站,火车站
B001C953EF,B017B02U7H,101001623399,G88(成都东-北京西),269.0,437.5,成都东,洛阳龙门,火车站,火车站
B001C953EF,B017B011IO,101001623399,G88(成都东-北京西),269.0,437.5,成都东,洛阳龙门,火车站,火车站
B001C8WIJI,B017B02U7H,101001623399,G88(成都东-北京西),269.0,437.5,成都东,洛阳龙门,火车站,火车站
B001C8WIJI,B017B011IO,101001623399,G88(成都东-北京西),269.0,437.5,成都东,洛阳龙门,火车站,火车站
B001C80DL2,B0H6XMWL0S,101013310809,D966(成都东-北京丰台),679.0,598.0,成都东,北京丰台,火车站,火车站
B001C80DL2,B000A83M61,101001623409,G90(成都东-北京西),452.0,778.5,成都东,北京西,火车站,火车站
B001C80DL2,B000A9S5OF,101001623409,G90(成都东-北京西),452.0,778.5,成都东,北京西,火车站,火车站
B001C80DL2,B000A83AJN,101001623409,G90(成都东-北京西),452.0,778.5,成都东,北京西,火车站,火车站
B001C80DL2,B000A83C36,101001623409,G90(成都东-北京西),452.0,778.5,成都东,北京西,火车站,火车站
B001C80DL2,B000A833V8,101001623409,G90(成都东-北京西),452.0,778.5,成都东,北京西,火车站,火车站
B001C953EF,B0H6XMWL0S,101013310809,D966(成都东-北京丰台),679.0,598.0,成都东,北京丰台,火车站,火车站
B001C953EF,B000A83M61,101001623409,G90(成都东-北京西),452.0,778.5,成都东,北京西,火车站,火车站
B001C953EF,B000A9S5OF,101001623409,G90(成都东-北京西),452.0,778.5,成都东,北京西,火车站,火车站
B001C953EF,B000A83AJN,101001623409,G90(成都东-北京西),452.0,778.5,成都东,北京西,火车站,火车站
B001C953EF,B000A83C36,101001623409,G90(成都东-北京西),452.0,778.5,成都东,北京西,火车站,火车站
B001C953EF,B000A833V8,101001623409,G90(成都东-北京西),452.0,778.5,成都东,北京西,火车站,火车站
B001C8WIJI,B0H6XMWL0S,101013310809,D966(成都东-北京丰台),679.0,598.0,成都东,北京丰台,火车站,火车站
B001C8WIJI,B000A83M61,101001623409,G90(成都东-北京西),452.0,778.5,成都东,北京西,火车站,火车站
B001C8WIJI,B000A9S5OF,101001623409,G90(成都东-北京西),452.0,778.5,成都东,北京西,火车站,火车站
B001C8WIJI,B000A83AJN,101001623409,G90(成都东-北京西),452.0,778.5,成都东,北京西,火车站,火车站
B001C8WIJI,B000A83C36,101001623409,G90(成都东-北京西),452.0,778.5,成都东,北京西,火车站,火车站
B001C8WIJI,B000A833V8,101001623409,G90(成都东-北京西),452.0,778.5,成都东,北京西,火车站,火车站
B001C80DL2,B0200172JB,101001614341,D954(成都东-上海),724.0,659.0,成都东,苏州,火车站,火车站
B001C80DL2,B020015V08,101001614341,D954(成都东-上海),724.0,659.0,成都东,苏州,火车站,火车站
B001C80DL2,B0G1RA0HZI,101001614341,D954(成都东-上海),724.0,659.0,成都东,苏州,火车站,火车站
B001C80DL2,B02000K28P,101001614341,D954(成都东-上海),724.0,659.0,成都东,苏州,火车站,火车站
B001C953EF,B0200172JB,101001614341,D954(成都东-上海),724.0,659.0,成都东,苏州,火车站,火车站
B001C953EF,B020015V08,101001614341,D954(成都东-上海),724.0,659.0,成都东,苏州,火车站,火车站
B001C953EF,B0G1RA0HZI,101001614341,D954(成都东-上海),724.0,659.0,成都东,苏州,火车站,火车站
B001C953EF,B02000K28P,101001614341,D954(成都东-上海),724.0,659.0,成都东,苏州,火车站,火车站
B001C8WIJI,B0200172JB,101001614341,D954(成都东-上海),724.0,659.0,成都东,苏州,火车站,火车站
B001C8WIJI,B020015V08,101001614341,D954(成都东-上海),724.0,659.0,成都东,苏州,火车站,火车站
B001C8WIJI,B0G1RA0HZI,101001614341,D954(成都东-上海),724.0,659.0,成都东,苏州,火车站,火车站
B001C8WIJI,B02000K28P,101001614341,D954(成都东-上海),724.0,659.0,成都东,苏州,火车站,火车站
B001C80DL2,B001B0IZUF,101005177148,D50(成都东-北京西),602.0,190.0,成都东,汉口,火车站,火车站
B001C80DL2,B0G10CFS2G,101005177148,D50(成都东-北京西),602.0,190.0,成都东,汉口,火车站,火车站
B001C953EF,B001B0IZUF,101005177148,D50(成都东-北京西),602.0,190.0,成都东,汉口,火车站,火车站
B001C953EF,B0G10CFS2G,101005177148,D50(成都东-北京西),602.0,190.0,成都东,汉口,火车站,火车站
B001C8WIJI,B001B0IZUF,101005177148,D50(成都东-北京西),602.0,190.0,成都东,汉口,火车站,火车站
B001C8WIJI,B0G10CFS2G,101005177148,D50(成都东-北京西),602.0,190.0,成都东,汉口,火车站,火车站
B001C80DL2,B025004DVF,101013106556,G3050(广州东-福州南),208.0,336.0,广州东,厦门北,火车站,火车站
B001C80DL2,B0250043J1,101008814713,G3008(香港西九龙-厦门),195.0,230.0,深圳北,厦门,火车站,火车站
B001C953EF,B025004DVF,101013106556,G3050(广州东-福州南),208.0,336.0,广州东,厦门北,火车站,火车站
B001C953EF,B0250043J1,101008814713,G3008(香港西九龙-厦门),195.0,230.0,深圳北,厦门,火车站,火车站
B001C8WIJI,B025004DVF,101013106556,G3050(广州东-福州南),208.0,336.0,广州东,厦门北,火车站,火车站
B001C8WIJI,B0250043J1,101008814713,G3008(香港西九龙-厦门),195.0,230.0,深圳北,厦门,火车站,火车站
B001C80DL2,B02F38IPWZ,101007270684,G6217(肇庆东-深圳北),37.0,74.5,广州南,深圳北,火车站,火车站
B001C80DL2,B02F38MIAX,101005044392,Z588(成都西-深圳东),1349.0,217.0,成都西,深圳东,火车站,火车站
B001C80DL2,B02F30A89U,101007270684,G6217(肇庆东-深圳北),37.0,74.5,广州南,深圳北,火车站,火车站
B001C80DL2,B0FFFDSOEQ,101013085796,G547(郑州东-深圳坪山),60.0,90.5,广州南,深圳坪山,火车站,火车站
B001C953EF,B02F38IPWZ,101005044392,Z588(成都西-深圳东),1349.0,217.0,成都西,深圳东,火车站,火车站
B001C953EF,B02F38MIAX,101005044392,Z588(成都西-深圳东),1349.0,217.0,成都西,深圳东,火车站,火车站
B001C953EF,B02F30A89U,101005044392,Z588(成都西-深圳东),1349.0,217.0,成都西,深圳东,火车站,火车站
B001C953EF,B0FFFDSOEQ,101005044392,Z588(成都西-深圳东),1349.0,217.0,成都西,深圳东,火车站,火车站
B001C8WIJI,B02F38IPWZ,101007270684,G6217(肇庆东-深圳北),37.0,74.5,广州南,深圳北,火车站,火车站
B001C8WIJI,B02F38MIAX,101005044392,Z588(成都西-深圳东),1349.0,217.0,成都西,深圳东,火车站,火车站
B001C8WIJI,B02F30A89U,101005044392,Z588(成都西-深圳东),1349.0,217.0,成都西,深圳东,火车站,火车站
B001C8WIJI,B0FFFDSOEQ,101013085796,G547(郑州东-深圳坪山),60.0,90.5,广州南,深圳坪山,火车站,火车站
B001C80DL2,B03830MO5H,101007361367,Z501(北京西-三亚),657.0,425.0,茂名,三亚,火车站,火车站
B001C953EF,B03830MO5H,101007361367,Z501(北京西-三亚),657.0,425.0,茂名,三亚,火车站,火车站
B001C8WIJI,B03830MO5H,101007361367,Z501(北京西-三亚),657.0,425.0,茂名,三亚,火车站,火车站
B001C80DL2,B00190YPLY,101001614341,D954(成都东-上海),643.0,575.0,成都东,南京南,火车站,火车站
B001C80DL2,B001905HYA,101001614341,D954(成都东-上海),643.0,575.0,成都东,南京南,火车站,火车站
B001C953EF,B00190YPLY,101001614341,D954(成都东-上海),643.0,575.0,成都东,南京南,火车站,火车站
B001C953EF,B001905HYA,101001614341,D954(成都东-上海),643.0,575.0,成都东,南京南,火车站,火车站
B001C8WIJI,B00190YPLY,101001614341,D954(成都东-上海),643.0,575.0,成都东,南京南,火车站,火车站
B001C8WIJI,B001905HYA,101001614341,D954(成都东-上海),643.0,575.0,成都东,南京南,火车站,火车站
B001C80DL2,B0FFKDI9UX,101014520615,D2264(成都东-杭州东),818.0,639.0,成都东,杭州东,火车站,火车站
B001C80DL2,B023B08WDR,101014520615,D2264(成都东-杭州东),818.0,639.0,成都东,杭州东,火车站,火车站
B001C80DL2,B023B07ERI,101014520615,D2264(成都东-杭州东),818.0,639.0,成都东,杭州东,火车站,火车站
B001C80DL2,B0FFFYUWRA,101014520615,D2264(成都东-杭州东),818.0,639.0,成都东,杭州东,火车站,火车站
B001C953EF,B0FFKDI9UX,101014520615,D2264(成都东-杭州东),818.0,639.0,成都东,杭州东,火车站,火车站
B001C953EF,B023B08WDR,101014520615,D2264(成都东-杭州东),818.0,639.0,成都东,杭州东,火车站,火车站
B001C953EF,B023B07ERI,101014520615,D2264(成都东-杭州东),818.0,639.0,成都东,杭州东,火车站,火车站
B001C953EF,B0FFFYUWRA,101014520615,D2264(成都东-杭州东),818.0,639.0,成都东,杭州东,火车站,火车站
B001C8WIJI,B0FFKDI9UX,101014520615,D2264(成都东-杭州东),818.0,639.0,成都东,杭州东,火车站,火车站
B001C8WIJI,B023B08WDR,101014520615,D2264(成都东-杭州东),818.0,639.0,成都东,杭州东,火车站,火车站
B001C8WIJI,B023B07ERI,101014520615,D2264(成都东-杭州东),818.0,639.0,成都东,杭州东,火车站,火车站
B001C8WIJI,B0FFFYUWRA,101014520615,D2264(成都东-杭州东),818.0,639.0,成都东,杭州东,火车站,火车站
B001C80DL2,B0FFFR0KU5,101001616836,G2845(成都东-大理),184.0,282.0,成都东,贵阳北,火车站,火车站
B001C80DL2,B0FFFGNW0R,101013097727,G3705(成都东-广州南),187.0,281.0,成都东,贵阳东,火车站,火车站
B001C80DL2,B035301F2G,101001616836,G2845(成都东-大理),184.0,282.0,成都东,贵阳北,火车站,火车站
B001C953EF,B0FFFR0KU5,101013086867,G5393(成都南-六盘水),181.0,279.0,成都南,贵阳北,火车站,火车站
B001C953EF,B0FFFGNW0R,101010301450,G2243(广元-广州南),184.0,273.0,双流机场,贵阳东,火车站,火车站
B001C953EF,B035301F2G,101013086867,G5393(成都南-六盘水),181.0,279.0,成都南,贵阳北,火车站,火车站
B001C8WIJI,B0FFFR0KU5,101013086867,G5393(成都南-六盘水),181.0,279.0,成都南,贵阳北,火车站,火车站
B001C8WIJI,B0FFFGNW0R,101010227059,D1727(成都南-南宁东),199.0,278.0,成都南,贵阳东,火车站,火车站
B001C8WIJI,B035301F2G,101013086867,G5393(成都南-六盘水),181.0,279.0,成都南,贵阳北,火车站,火车站
B001C80DL2,B0FFG05MUM,101013096418,G2371(成都东-厦门北),75.0,129.0,成都东,重庆西,火车站,火车站
B001C80DL2,B001781ZYX,101010320288,D362(成都东-汉口),113.0,96.5,成都东,重庆北,火车站,火车站
B001C80DL2,B0FFI60WX5,101013815100,G2445(成都东-长沙),101.0,186.0,成都东,重庆东,火车站,火车站
B001C953EF,B0FFG05MUM,101005044392,Z588(成都西-深圳东),168.0,101.5,成都西,重庆北,火车站,火车站
B001C953EF,B001781ZYX,101005044392,Z588(成都西-深圳东),168.0,101.5,成都西,重庆北,火车站,火车站
B001C953EF,B0FFI60WX5,101005044392,Z588(成都西-深圳东),168.0,101.5,成都西,重庆北,火车站,火车站
B001C8WIJI,B0FFG05MUM,101013096418,G2371(成都东-厦门北),75.0,129.0,成都东,重庆西,火车站,火车站
B001C8WIJI,B001781ZYX,101010320288,D362(成都东-汉口),113.0,96.5,成都东,重庆北,火车站,火车站
B001C8WIJI,B0FFI60WX5,101013815100,G2445(成都东-长沙),101.0,186.0,成都东,重庆东,火车站,火车站
B001C80DL2,B0KD9R7XRY,101013385158,D974(宜宾-上海虹桥),740.0,701.0,成都东,上海虹桥,火车站,火车站
B001C80DL2,B00155MPRL,101013385158,D974(宜宾-上海虹桥),740.0,701.0,成都东,上海虹桥,火车站,火车站
B001C80DL2,B00155KSDE,101001614341,D954(成都东-上海),754.0,690.0,成都东,上海,火车站,火车站
B001C80DL2,B00155DNI5,101013385158,D974(宜宾-上海虹桥),740.0,701.0,成都东,上海虹桥,火车站,火车站
B001C953EF,B0KD9R7XRY,101013385158,D974(宜宾-上海虹桥),740.0,701.0,成都东,上海虹桥,火车站,火车站
B001C953EF,B00155MPRL,101013385158,D974(宜宾-上海虹桥),740.0,701.0,成都东,上海虹桥,火车站,火车站
B001C953EF,B00155KSDE,101001614341,D954(成都东-上海),754.0,690.0,成都东,上海,火车站,火车站
B001C953EF,B00155DNI5,101013385158,D974(宜宾-上海虹桥),740.0,701.0,成都东,上海虹桥,火车站,火车站
B001C8WIJI,B0KD9R7XRY,101013385158,D974(宜宾-上海虹桥),740.0,701.0,成都东,上海虹桥,火车站,火车站
B001C8WIJI,B00155MPRL,101013385158,D974(宜宾-上海虹桥),740.0,701.0,成都东,上海虹桥,火车站,火车站
B001C8WIJI,B00155KSDE,101001614341,D954(成都东-上海),754.0,690.0,成都东,上海,火车站,火车站
B001C8WIJI,B00155DNI5,101013385158,D974(宜宾-上海虹桥),740.0,701.0,成都东,上海虹桥,火车站,火车站
B02F38IPWZ,B0FFF6PXF2,101013287557,T398(深圳-青岛北),1634.0,446.5,深圳,青岛北,火车站,火车站
B02F38IPWZ,B0214082PH,101013287557,T398(深圳-青岛北),1634.0,446.5,深圳,青岛北,火车站,火车站
B02F38IPWZ,B0FFJANJXQ,101013287557,T398(深圳-青岛北),1574.0,449.5,深圳,高密,火车站,火车站
B02F38MIAX,B0FFF6PXF2,101013287557,T398(深圳-青岛北),1634.0,446.5,深圳,青岛北,火车站,火车站
B02F38MIAX,B0214082PH,101013287557,T398(深圳-青岛北),1634.0,446.5,深圳,青岛北,火车站,火车站
B02F38MIAX,B0FFJANJXQ,101013287557,T398(深圳-青岛北),1574.0,449.5,深圳,高密,火车站,火车站
B02F30A89U,B0FFF6PXF2,101013287557,T398(深圳-青岛北),1634.0,446.5,深圳,青岛北,火车站,火车站
B02F30A89U,B0214082PH,101013287557,T398(深圳-青岛北),1634.0,446.5,深圳,青岛北,火车站,火车站
B02F30A89U,B0FFJANJXQ,101013287557,T398(深圳-青岛北),1574.0,449.5,深圳,高密,火车站,火车站
B0FFFDSOEQ,B0FFF6PXF2,101013287557,T398(深圳-青岛北),1634.0,446.5,深圳,青岛北,火车站,火车站
B0FFFDSOEQ,B0214082PH,101013287557,T398(深圳-青岛北),1634.0,446.5,深圳,青岛北,火车站,火车站
B0FFFDSOEQ,B0FFJANJXQ,101013287557,T398(深圳-青岛北),1574.0,449.5,深圳,高密,火车站,火车站
B02F38IPWZ,B017B02U7H,101013100081,G846(深圳北-西安北),506.0,838.0,深圳北,洛阳龙门,火车站,火车站
B02F38IPWZ,B017B011IO,101013100081,G846(深圳北-西安北),506.0,838.0,深圳北,洛阳龙门,火车站,火车站
B02F38MIAX,B017B02U7H,101013100081,G846(深圳北-西安北),506.0,838.0,深圳北,洛阳龙门,火车站,火车站
B02F38MIAX,B017B011IO,101013100081,G846(深圳北-西安北),506.0,838.0,深圳北,洛阳龙门,火车站,火车站
B02F30A89U,B017B02U7H,101013100081,G846(深圳北-西安北),506.0,838.0,深圳北,洛阳龙门,火车站,火车站
B02F30A89U,B017B011IO,101013100081,G846(深圳北-西安北),506.0,838.0,深圳北,洛阳龙门,火车站,火车站
B0FFFDSOEQ,B017B02U7H,101013100081,G846(深圳北-西安北),506.0,838.0,深圳北,洛阳龙门,火车站,火车站
B0FFFDSOEQ,B017B011IO,101013100081,G846(深圳北-西安北),506.0,838.0,深圳北,洛阳龙门,火车站,火车站
B02F38IPWZ,B0H6XMWL0S,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F38IPWZ,B000A83M61,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F38IPWZ,B000A9S5OF,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F38IPWZ,B000A83AJN,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F38IPWZ,B000A83C36,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F38IPWZ,B000A833V8,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F38MIAX,B0H6XMWL0S,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F38MIAX,B000A83M61,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F38MIAX,B000A9S5OF,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F38MIAX,B000A83AJN,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F38MIAX,B000A83C36,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F38MIAX,B000A833V8,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F30A89U,B0H6XMWL0S,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F30A89U,B000A83M61,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F30A89U,B000A9S5OF,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F30A89U,B000A83AJN,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F30A89U,B000A83C36,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F30A89U,B000A833V8,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B0FFFDSOEQ,B0H6XMWL0S,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B0FFFDSOEQ,B000A83M61,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B0FFFDSOEQ,B000A9S5OF,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B0FFFDSOEQ,B000A83AJN,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B0FFFDSOEQ,B000A83C36,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B0FFFDSOEQ,B000A833V8,101009028693,G898(香港西九龙-北京西),603.0,886.0,深圳北,北京西,火车站,火车站
B02F38IPWZ,B0200172JB,101013098359,G2783(深圳北-上海),568.0,813.0,深圳北,苏州,火车站,火车站
B02F38IPWZ,B020015V08,101013098359,G2783(深圳北-上海),568.0,813.0,深圳北,苏州,火车站,火车站
B02F38IPWZ,B0G1RA0HZI,101013084390,D2284(东莞南-南通),612.0,658.0,深圳北,苏州南,火车站,火车站
B02F38IPWZ,B02000K28P,101013098359,G2783(深圳北-上海),568.0,813.0,深圳北,苏州,火车站,火车站
B02F38MIAX,B0200172JB,101013098375,G2790(深圳-上海虹桥),546.0,856.0,深圳,苏州,火车站,火车站
B02F38MIAX,B020015V08,101013098375,G2790(深圳-上海虹桥),546.0,856.0,深圳,苏州,火车站,火车站
B02F38MIAX,B0G1RA0HZI,101013084390,D2284(东莞南-南通),612.0,658.0,深圳北,苏州南,火车站,火车站
B02F38MIAX,B02000K28P,101013098375,G2790(深圳-上海虹桥),546.0,856.0,深圳,苏州,火车站,火车站
B02F30A89U,B0200172JB,101013098375,G2790(深圳-上海虹桥),546.0,856.0,深圳,苏州,火车站,火车站
B02F30A89U,B020015V08,101013098375,G2790(深圳-上海虹桥),546.0,856.0,深圳,苏州,火车站,火车站
B02F30A89U,B0G1RA0HZI,101013084390,D2284(东莞南-南通),612.0,658.0,深圳北,苏州南,火车站,火车站
B02F30A89U,B02000K28P,101013098375,G2790(深圳-上海虹桥),546.0,856.0,深圳,苏州,火车站,火车站
B0FFFDSOEQ,B0200172JB,101013098359,G2783(深圳北-上海),543.0,760.0,仲恺,苏州,火车站,火车站
B0FFFDSOEQ,B020015V08,101013098359,G2783(深圳北-上海),543.0,760.0,仲恺,苏州,火车站,火车站
B0FFFDSOEQ,B0G1RA0HZI,101013084390,D2284(东莞南-南通),593.0,632.0,深圳坪山,苏州南,火车站,火车站
B0FFFDSOEQ,B02000K28P,101013098359,G2783(深圳北-上海),543.0,760.0,仲恺,苏州,火车站,火车站
B02F38IPWZ,B001B0IZUF,101014680883,D928(潮汕-北京西),308.0,377.0,深圳北,武汉,火车站,火车站
B02F38IPWZ,B0G10CFS2G,101014680883,D928(潮汕-北京西),308.0,377.0,深圳北,武汉,火车站,火车站
B02F38MIAX,B001B0IZUF,101014680883,D928(潮汕-北京西),308.0,377.0,深圳北,武汉,火车站,火车站
B02F38MIAX,B0G10CFS2G,101014680883,D928(潮汕-北京西),308.0,377.0,深圳北,武汉,火车站,火车站
B02F30A89U,B001B0IZUF,101014680883,D928(潮汕-北京西),308.0,377.0,深圳北,武汉,火车站,火车站
B02F30A89U,B0G10CFS2G,101014680883,D928(潮汕-北京西),308.0,377.0,深圳北,武汉,火车站,火车站
B0FFFDSOEQ,B001B0IZUF,101007420779,G549(深圳坪山-郑州东),291.0,551.5,深圳坪山,武汉,火车站,火车站
B0FFFDSOEQ,B0G10CFS2G,101007420779,G549(深圳坪山-郑州东),291.0,551.5,深圳坪山,武汉,火车站,火车站
B02F38IPWZ,B025004DVF,101009028978,D942(珠海-上海虹桥),171.0,182.0,深圳北,厦门北,火车站,火车站
B02F38IPWZ,B0250043J1,101001618390,D662(深圳北-厦门),177.0,230.0,深圳北,厦门,火车站,火车站
B02F38MIAX,B025004DVF,101009028978,D942(珠海-上海虹桥),171.0,182.0,深圳北,厦门北,火车站,火车站
B02F38MIAX,B0250043J1,101001618390,D662(深圳北-厦门),177.0,230.0,深圳北,厦门,火车站,火车站
B02F30A89U,B025004DVF,101009028978,D942(珠海-上海虹桥),171.0,182.0,深圳北,厦门北,火车站,火车站
B02F30A89U,B0250043J1,101001618390,D662(深圳北-厦门),177.0,230.0,深圳北,厦门,火车站,火车站
B0FFFDSOEQ,B025004DVF,101010225579,D686(深圳北-福州南),147.0,212.0,深圳坪山,厦门北,火车站,火车站
B0FFFDSOEQ,B0250043J1,101013084489,D684(深圳北-厦门),186.0,214.0,深圳坪山,厦门,火车站,火车站
B02F38IPWZ,B001C80DL2,101003992716,G2942(深圳北-成都东),460.0,742.5,深圳北,成都东,火车站,火车站
B02F38IPWZ,B001C953EF,101003992716,G2942(深圳北-成都东),460.0,742.5,深圳北,成都东,火车站,火车站
B02F38IPWZ,B001C8WIJI,101003992716,G2942(深圳北-成都东),460.0,742.5,深圳北,成都东,火车站,火车站
B02F38MIAX,B001C80DL2,101003992716,G2942(深圳北-成都东),460.0,742.5,深圳北,成都东,火车站,火车站
B02F38MIAX,B001C953EF,101003992716,G2942(深圳北-成都东),460.0,742.5,深圳北,成都东,火车站,火车站
B02F38MIAX,B001C8WIJI,101003992716,G2942(深圳北-成都东),460.0,742.5,深圳北,成都东,火车站,火车站
B02F30A89U,B001C80DL2,101003992716,G2942(深圳北-成都东),460.0,742.5,深圳北,成都东,火车站,火车站
B02F30A89U,B001C953EF,101003992716,G2942(深圳北-成都东),460.0,742.5,深圳北,成都东,火车站,火车站
B02F30A89U,B001C8WIJI,101003992716,G2942(深圳北-成都东),460.0,742.5,深圳北,成都东,火车站,火车站
B0FFFDSOEQ,B001C80DL2,101003992716,G2942(深圳北-成都东),460.0,742.5,深圳北,成都东,火车站,火车站
B0FFFDSOEQ,B001C953EF,101003992716,G2942(深圳北-成都东),460.0,742.5,深圳北,成都东,火车站,火车站
B0FFFDSOEQ,B001C8WIJI,101003992716,G2942(深圳北-成都东),460.0,742.5,深圳北,成都东,火车站,火车站
B02F38IPWZ,B03830MO5H,101013227084,Z8006(深圳东-三亚),1108.0,531.5,深圳东,三亚,火车站,火车站
B02F38MIAX,B03830MO5H,101013227084,Z8006(深圳东-三亚),1108.0,531.5,深圳东,三亚,火车站,火车站
B02F30A89U,B03830MO5H,101013227084,Z8006(深圳东-三亚),1108.0,531.5,深圳东,三亚,火车站,火车站
B0FFFDSOEQ,B03830MO5H,101013227084,Z8006(深圳东-三亚),1108.0,531.5,深圳东,三亚,火车站,火车站
B02F38IPWZ,B00190YPLY,101014286140,G2756(深圳北-张家港),447.0,714.0,深圳北,南京南,火车站,火车站
B02F38IPWZ,B001905HYA,101014286140,G2756(深圳北-张家港),447.0,714.0,深圳北,南京南,火车站,火车站
B02F38MIAX,B00190YPLY,101014286140,G2756(深圳北-张家港),447.0,714.0,深圳北,南京南,火车站,火车站
B02F38MIAX,B001905HYA,101014286140,G2756(深圳北-张家港),447.0,714.0,深圳北,南京南,火车站,火车站
